"","sim_num","time","rs","no","n_alive","n_kind","n_realist","n_selfish","vital.space","nf","Rep","fbs","fbsChar","init"
"103862","S3462",2000,4,50,26,26,0,0,0.790849673202614,17,0,2.125,"(17,4)","kind"
"103892","S3463",2000,4,50,34,34,0,0,0.788927335640138,17,0,2.125,"(17,4)","kind"
"103922","S3464",2000,4,50,33,33,0,0,0.78239138792772,17,0,2.125,"(17,4)","kind"
"103952","S3465",2000,4,50,35,35,0,0,0.791618608227605,17,0,2.125,"(17,4)","kind"
"103982","S3466",2000,4,50,21,21,0,0,0.785467128027682,17,0,2.125,"(17,4)","kind"
"104012","S3467",2000,4,50,39,39,0,0,0.804306036139946,17,0,2.125,"(17,4)","kind"
"104042","S3468",2000,4,50,25,25,0,0,0.788542868127643,17,0,2.125,"(17,4)","kind"
"104072","S3469",2000,4,50,31,31,0,0,0.810457516339869,17,0,2.125,"(17,4)","kind"
"104102","S3470",2000,4,50,31,31,0,0,0.779700115340254,17,0,2.125,"(17,4)","kind"
"104132","S3471",2000,4,50,37,37,0,0,0.783544790465206,17,0,2.125,"(17,4)","kind"
"104162","S3472",2000,4,50,36,36,0,0,0.768935024990388,17,0,2.125,"(17,4)","kind"
"104192","S3473",2000,4,50,24,24,0,0,0.780853517877739,17,0,2.125,"(17,4)","kind"
"104222","S3474",2000,4,50,33,33,0,0,0.787389465590158,17,0,2.125,"(17,4)","kind"
"104252","S3475",2000,4,50,30,30,0,0,0.790465205690119,17,0,2.125,"(17,4)","kind"
"104282","S3476",2000,4,50,36,36,0,0,0.795078815840062,17,0,2.125,"(17,4)","kind"
"104312","S3477",2000,4,50,33,33,0,0,0.789311803152634,17,0,2.125,"(17,4)","kind"
"104342","S3478",2000,4,50,33,33,0,0,0.79277201076509,17,0,2.125,"(17,4)","kind"
"104372","S3479",2000,4,50,29,29,0,0,0.782006920415225,17,0,2.125,"(17,4)","kind"
"104402","S3480",2000,4,50,26,26,0,0,0.784313725490196,17,0,2.125,"(17,4)","kind"
"104432","S3481",2000,4,50,34,34,0,0,0.795463283352557,17,0,2.125,"(17,4)","kind"
"104462","S3482",2000,4,50,37,37,0,0,0.784313725490196,17,0,2.125,"(17,4)","kind"
"104492","S3483",2000,4,50,27,27,0,0,0.758169934640523,17,0,2.125,"(17,4)","kind"
"104522","S3484",2000,4,50,31,31,0,0,0.78239138792772,17,0,2.125,"(17,4)","kind"
"104552","S3485",2000,4,50,32,32,0,0,0.775086505190311,17,0,2.125,"(17,4)","kind"
"104582","S3486",2000,4,50,29,29,0,0,0.766628219915417,17,0,2.125,"(17,4)","kind"
"104612","S3487",2000,4,50,41,41,0,0,0.768935024990388,17,0,2.125,"(17,4)","kind"
"104642","S3488",2000,4,50,29,29,0,0,0.787773933102653,17,0,2.125,"(17,4)","kind"
"104672","S3489",2000,4,50,31,31,0,0,0.794309880815071,17,0,2.125,"(17,4)","kind"
"104702","S3490",2000,4,50,38,38,0,0,0.7920030757401,17,0,2.125,"(17,4)","kind"
"104732","S3491",2000,4,50,27,27,0,0,0.788927335640138,17,0,2.125,"(17,4)","kind"
"104762","S3492",2000,4,50,39,39,0,0,0.779315647827759,17,0,2.125,"(17,4)","kind"
"104792","S3493",2000,4,50,33,33,0,0,0.801230296039985,17,0,2.125,"(17,4)","kind"
"104822","S3494",2000,4,50,33,33,0,0,0.775086505190311,17,0,2.125,"(17,4)","kind"
"104852","S3495",2000,4,50,37,37,0,0,0.806997308727412,17,0,2.125,"(17,4)","kind"
"104882","S3496",2000,4,50,38,38,0,0,0.787004998077662,17,0,2.125,"(17,4)","kind"
"104912","S3497",2000,4,50,32,32,0,0,0.782006920415225,17,0,2.125,"(17,4)","kind"
"104942","S3498",2000,4,50,35,35,0,0,0.800076893502499,17,0,2.125,"(17,4)","kind"
"104972","S3499",2000,4,50,32,32,0,0,0.767397154940407,17,0,2.125,"(17,4)","kind"
"105002","S3500",2000,4,50,33,33,0,0,0.789311803152634,17,0,2.125,"(17,4)","kind"
"105032","S3501",2000,5,50,71,71,0,0,0.759707804690504,17,0,4.25,"(17,5)","kind"
"105062","S3502",2000,5,50,79,79,0,0,0.794694348327566,17,0,4.25,"(17,5)","kind"
"105092","S3503",2000,5,50,65,65,0,0,0.793925413302576,17,0,4.25,"(17,5)","kind"
"105122","S3504",2000,5,50,81,81,0,0,0.7920030757401,17,0,4.25,"(17,5)","kind"
"105152","S3505",2000,5,50,62,62,0,0,0.795078815840062,17,0,4.25,"(17,5)","kind"
"105182","S3506",2000,5,50,65,65,0,0,0.783544790465206,17,0,4.25,"(17,5)","kind"
"105212","S3507",2000,5,50,75,75,0,0,0.806228373702422,17,0,4.25,"(17,5)","kind"
"105242","S3508",2000,5,50,80,80,0,0,0.788927335640138,17,0,4.25,"(17,5)","kind"
"105272","S3509",2000,5,50,76,76,0,0,0.790849673202614,17,0,4.25,"(17,5)","kind"
"105302","S3510",2000,5,50,72,72,0,0,0.769319492502884,17,0,4.25,"(17,5)","kind"
"105332","S3511",2000,5,50,68,68,0,0,0.785082660515186,17,0,4.25,"(17,5)","kind"
"105362","S3512",2000,5,50,81,81,0,0,0.790080738177624,17,0,4.25,"(17,5)","kind"
"105392","S3513",2000,5,50,77,77,0,0,0.803537101114956,17,0,4.25,"(17,5)","kind"
"105422","S3514",2000,5,50,68,68,0,0,0.780853517877739,17,0,4.25,"(17,5)","kind"
"105452","S3515",2000,5,50,67,67,0,0,0.78239138792772,17,0,4.25,"(17,5)","kind"
"105482","S3516",2000,5,50,77,77,0,0,0.80238369857747,17,0,4.25,"(17,5)","kind"
"105512","S3517",2000,5,50,81,81,0,0,0.784313725490196,17,0,4.25,"(17,5)","kind"
"105542","S3518",2000,5,50,76,76,0,0,0.782775855440215,17,0,4.25,"(17,5)","kind"
"105572","S3519",2000,5,50,72,72,0,0,0.782775855440215,17,0,4.25,"(17,5)","kind"
"105602","S3520",2000,5,50,77,77,0,0,0.78162245290273,17,0,4.25,"(17,5)","kind"
"105632","S3521",2000,5,50,79,79,0,0,0.790849673202614,17,0,4.25,"(17,5)","kind"
"105662","S3522",2000,5,50,85,85,0,0,0.790849673202614,17,0,4.25,"(17,5)","kind"
"105692","S3523",2000,5,50,63,63,0,0,0.793156478277586,17,0,4.25,"(17,5)","kind"
"105722","S3524",2000,5,50,77,77,0,0,0.796616685890042,17,0,4.25,"(17,5)","kind"
"105752","S3525",2000,5,50,67,67,0,0,0.776624375240292,17,0,4.25,"(17,5)","kind"
"105782","S3526",2000,5,50,78,78,0,0,0.785851595540177,17,0,4.25,"(17,5)","kind"
"105812","S3527",2000,5,50,84,84,0,0,0.794694348327566,17,0,4.25,"(17,5)","kind"
"105842","S3528",2000,5,50,68,68,0,0,0.795078815840062,17,0,4.25,"(17,5)","kind"
"105872","S3529",2000,5,50,71,71,0,0,0.792387543252595,17,0,4.25,"(17,5)","kind"
"105902","S3530",2000,5,50,86,86,0,0,0.808535178777393,17,0,4.25,"(17,5)","kind"
"105932","S3531",2000,5,50,65,65,0,0,0.767012687427912,17,0,4.25,"(17,5)","kind"
"105962","S3532",2000,5,50,72,72,0,0,0.80161476355248,17,0,4.25,"(17,5)","kind"
"105992","S3533",2000,5,50,60,60,0,0,0.788158400615148,17,0,4.25,"(17,5)","kind"
"106022","S3534",2000,5,50,56,56,0,0,0.768550557477893,17,0,4.25,"(17,5)","kind"
"106052","S3535",2000,5,50,70,70,0,0,0.784313725490196,17,0,4.25,"(17,5)","kind"
"106082","S3536",2000,5,50,71,71,0,0,0.795078815840062,17,0,4.25,"(17,5)","kind"
"106112","S3537",2000,5,50,77,77,0,0,0.798923490965013,17,0,4.25,"(17,5)","kind"
"106142","S3538",2000,5,50,72,72,0,0,0.780084582852749,17,0,4.25,"(17,5)","kind"
"106172","S3539",2000,5,50,72,72,0,0,0.7920030757401,17,0,4.25,"(17,5)","kind"
"106202","S3540",2000,5,50,71,71,0,0,0.787773933102653,17,0,4.25,"(17,5)","kind"
"106232","S3541",2000,5,50,76,76,0,0,0.790465205690119,17,0,4.25,"(17,5)","kind"
"106262","S3542",2000,5,50,67,67,0,0,0.79123414071511,17,0,4.25,"(17,5)","kind"
"106292","S3543",2000,5,50,69,69,0,0,0.813917723952326,17,0,4.25,"(17,5)","kind"
"106322","S3544",2000,5,50,78,78,0,0,0.808535178777393,17,0,4.25,"(17,5)","kind"
"106352","S3545",2000,5,50,68,68,0,0,0.799692425990004,17,0,4.25,"(17,5)","kind"
"106382","S3546",2000,5,50,67,67,0,0,0.782775855440215,17,0,4.25,"(17,5)","kind"
"106412","S3547",2000,5,50,73,73,0,0,0.770857362552864,17,0,4.25,"(17,5)","kind"
"106442","S3548",2000,5,50,77,77,0,0,0.785467128027682,17,0,4.25,"(17,5)","kind"
"106472","S3549",2000,5,50,75,75,0,0,0.774317570165321,17,0,4.25,"(17,5)","kind"
"106502","S3550",2000,5,50,62,62,0,0,0.77124183006536,17,0,4.25,"(17,5)","kind"
"106532","S3551",2000,5,50,70,70,0,0,0.778162245290273,17,0,4.25,"(17,5)","kind"
"106562","S3552",2000,5,50,78,78,0,0,0.788158400615148,17,0,4.25,"(17,5)","kind"
"106592","S3553",2000,5,50,83,83,0,0,0.799307958477509,17,0,4.25,"(17,5)","kind"
"106622","S3554",2000,5,50,67,67,0,0,0.796232218377547,17,0,4.25,"(17,5)","kind"
"106652","S3555",2000,5,50,71,71,0,0,0.787773933102653,17,0,4.25,"(17,5)","kind"
"106682","S3556",2000,5,50,72,72,0,0,0.806997308727412,17,0,4.25,"(17,5)","kind"
"106712","S3557",2000,5,50,74,74,0,0,0.783929257977701,17,0,4.25,"(17,5)","kind"
"106742","S3558",2000,5,50,71,71,0,0,0.792387543252595,17,0,4.25,"(17,5)","kind"
"106772","S3559",2000,5,50,73,73,0,0,0.796232218377547,17,0,4.25,"(17,5)","kind"
"106802","S3560",2000,5,50,73,73,0,0,0.791618608227605,17,0,4.25,"(17,5)","kind"
"106832","S3561",2000,5,50,73,73,0,0,0.795847750865052,17,0,4.25,"(17,5)","kind"
"106862","S3562",2000,5,50,71,71,0,0,0.762783544790465,17,0,4.25,"(17,5)","kind"
"106892","S3563",2000,5,50,66,66,0,0,0.789311803152634,17,0,4.25,"(17,5)","kind"
"106922","S3564",2000,5,50,61,61,0,0,0.789696270665129,17,0,4.25,"(17,5)","kind"
"106952","S3565",2000,5,50,81,81,0,0,0.796616685890042,17,0,4.25,"(17,5)","kind"
"106982","S3566",2000,5,50,65,65,0,0,0.774317570165321,17,0,4.25,"(17,5)","kind"
"107012","S3567",2000,5,50,74,74,0,0,0.791618608227605,17,0,4.25,"(17,5)","kind"
"107042","S3568",2000,5,50,73,73,0,0,0.801999231064975,17,0,4.25,"(17,5)","kind"
"107072","S3569",2000,5,50,80,80,0,0,0.798154555940023,17,0,4.25,"(17,5)","kind"
"107102","S3570",2000,5,50,84,84,0,0,0.804306036139946,17,0,4.25,"(17,5)","kind"
"107132","S3571",2000,5,50,70,70,0,0,0.795463283352557,17,0,4.25,"(17,5)","kind"
"107162","S3572",2000,5,50,74,74,0,0,0.780469050365244,17,0,4.25,"(17,5)","kind"
"107192","S3573",2000,5,50,70,70,0,0,0.777393310265283,17,0,4.25,"(17,5)","kind"
"107222","S3574",2000,5,50,78,78,0,0,0.776239907727797,17,0,4.25,"(17,5)","kind"
"107252","S3575",2000,5,50,71,71,0,0,0.792387543252595,17,0,4.25,"(17,5)","kind"
"107282","S3576",2000,5,50,75,75,0,0,0.788158400615148,17,0,4.25,"(17,5)","kind"
"107312","S3577",2000,5,50,70,70,0,0,0.789696270665129,17,0,4.25,"(17,5)","kind"
"107342","S3578",2000,5,50,78,78,0,0,0.786236063052672,17,0,4.25,"(17,5)","kind"
"107372","S3579",2000,5,50,75,75,0,0,0.7920030757401,17,0,4.25,"(17,5)","kind"
"107402","S3580",2000,5,50,68,68,0,0,0.79277201076509,17,0,4.25,"(17,5)","kind"
"107432","S3581",2000,5,50,78,78,0,0,0.784313725490196,17,0,4.25,"(17,5)","kind"
"107462","S3582",2000,5,50,73,73,0,0,0.789311803152634,17,0,4.25,"(17,5)","kind"
"107492","S3583",2000,5,50,70,70,0,0,0.798539023452518,17,0,4.25,"(17,5)","kind"
"107522","S3584",2000,5,50,82,82,0,0,0.786236063052672,17,0,4.25,"(17,5)","kind"
"107552","S3585",2000,5,50,69,69,0,0,0.782775855440215,17,0,4.25,"(17,5)","kind"
"107582","S3586",2000,5,50,60,60,0,0,0.796616685890042,17,0,4.25,"(17,5)","kind"
"107612","S3587",2000,5,50,75,75,0,0,0.79123414071511,17,0,4.25,"(17,5)","kind"
"107642","S3588",2000,5,50,76,76,0,0,0.763936947327951,17,0,4.25,"(17,5)","kind"
"107672","S3589",2000,5,50,73,73,0,0,0.789696270665129,17,0,4.25,"(17,5)","kind"
"107702","S3590",2000,5,50,70,70,0,0,0.765090349865436,17,0,4.25,"(17,5)","kind"
"107732","S3591",2000,5,50,74,74,0,0,0.780084582852749,17,0,4.25,"(17,5)","kind"
"107762","S3592",2000,5,50,79,79,0,0,0.7920030757401,17,0,4.25,"(17,5)","kind"
"107792","S3593",2000,5,50,66,66,0,0,0.797770088427528,17,0,4.25,"(17,5)","kind"
"107822","S3594",2000,5,50,62,62,0,0,0.773164167627835,17,0,4.25,"(17,5)","kind"
"107852","S3595",2000,5,50,70,70,0,0,0.76316801230296,17,0,4.25,"(17,5)","kind"
"107882","S3596",2000,5,50,76,76,0,0,0.801999231064975,17,0,4.25,"(17,5)","kind"
"107912","S3597",2000,5,50,66,66,0,0,0.786236063052672,17,0,4.25,"(17,5)","kind"
"107942","S3598",2000,5,50,67,67,0,0,0.779700115340254,17,0,4.25,"(17,5)","kind"
"107972","S3599",2000,5,50,77,77,0,0,0.777393310265283,17,0,4.25,"(17,5)","kind"
"108002","S3600",2000,5,50,81,81,0,0,0.79277201076509,17,0,4.25,"(17,5)","kind"
"108032","S3601",2000,3,100,4,4,0,0,0.674356016916571,17,0,1.0625,"(17,3)","kind"
"108062","S3602",2000,3,100,6,6,0,0,0.686274509803922,17,0,1.0625,"(17,3)","kind"
"108092","S3603",2000,3,100,9,9,0,0,0.687043444828912,17,0,1.0625,"(17,3)","kind"
"108122","S3604",2000,3,100,3,3,0,0,0.681660899653979,17,0,1.0625,"(17,3)","kind"
"108152","S3605",2000,3,100,8,8,0,0,0.708189158016148,17,0,1.0625,"(17,3)","kind"
"108182","S3606",2000,3,100,10,10,0,0,0.697039600153787,17,0,1.0625,"(17,3)","kind"
"108212","S3607",2000,3,100,7,7,0,0,0.695886197616301,17,0,1.0625,"(17,3)","kind"
"108242","S3608",2000,3,100,4,4,0,0,0.676662821991542,17,0,1.0625,"(17,3)","kind"
"108272","S3609",2000,3,100,2,2,0,0,0.672049211841599,17,0,1.0625,"(17,3)","kind"
"108302","S3610",2000,3,100,7,7,0,0,0.692041522491349,17,0,1.0625,"(17,3)","kind"
"108332","S3611",2000,3,100,6,6,0,0,0.670511341791619,17,0,1.0625,"(17,3)","kind"
"108362","S3612",2000,3,100,5,5,0,0,0.667820069204152,17,0,1.0625,"(17,3)","kind"
"108392","S3613",2000,3,100,6,6,0,0,0.673971549404075,17,0,1.0625,"(17,3)","kind"
"108422","S3614",2000,3,100,7,7,0,0,0.662821991541715,17,0,1.0625,"(17,3)","kind"
"108452","S3615",2000,3,100,6,6,0,0,0.716262975778547,17,0,1.0625,"(17,3)","kind"
"108482","S3616",2000,3,100,1,1,0,0,0.664359861591695,17,0,1.0625,"(17,3)","kind"
"108512","S3617",2000,3,100,3,3,0,0,0.677431757016532,17,0,1.0625,"(17,3)","kind"
"108542","S3618",2000,3,100,10,10,0,0,0.673202614379085,17,0,1.0625,"(17,3)","kind"
"108572","S3619",2000,3,100,7,7,0,0,0.670895809304114,17,0,1.0625,"(17,3)","kind"
"108602","S3620",2000,3,100,2,2,0,0,0.685121107266436,17,0,1.0625,"(17,3)","kind"
"108632","S3621",2000,3,100,8,8,0,0,0.656286043829296,17,0,1.0625,"(17,3)","kind"
"108662","S3622",2000,3,100,9,9,0,0,0.685121107266436,17,0,1.0625,"(17,3)","kind"
"108692","S3623",2000,3,100,6,6,0,0,0.656286043829296,17,0,1.0625,"(17,3)","kind"
"108722","S3624",2000,3,100,5,5,0,0,0.670511341791619,17,0,1.0625,"(17,3)","kind"
"108752","S3625",2000,3,100,10,10,0,0,0.685505574778931,17,0,1.0625,"(17,3)","kind"
"108782","S3626",2000,3,100,5,5,0,0,0.677047289504037,17,0,1.0625,"(17,3)","kind"
"108812","S3627",2000,3,100,8,8,0,0,0.664359861591695,17,0,1.0625,"(17,3)","kind"
"108842","S3628",2000,3,100,4,4,0,0,0.643598615916955,17,0,1.0625,"(17,3)","kind"
"108872","S3629",2000,3,100,5,5,0,0,0.684352172241446,17,0,1.0625,"(17,3)","kind"
"108902","S3630",2000,3,100,6,6,0,0,0.676278354479046,17,0,1.0625,"(17,3)","kind"
"108932","S3631",2000,3,100,6,6,0,0,0.658977316416763,17,0,1.0625,"(17,3)","kind"
"108962","S3632",2000,3,100,4,4,0,0,0.659746251441753,17,0,1.0625,"(17,3)","kind"
"108992","S3633",2000,3,100,5,5,0,0,0.661284121491734,17,0,1.0625,"(17,3)","kind"
"109022","S3634",2000,3,100,8,8,0,0,0.675124951941561,17,0,1.0625,"(17,3)","kind"
"109052","S3635",2000,3,100,7,7,0,0,0.674740484429066,17,0,1.0625,"(17,3)","kind"
"109082","S3636",2000,3,100,7,7,0,0,0.670895809304114,17,0,1.0625,"(17,3)","kind"
"109112","S3637",2000,3,100,8,8,0,0,0.670511341791619,17,0,1.0625,"(17,3)","kind"
"109142","S3638",2000,3,100,7,7,0,0,0.668204536716647,17,0,1.0625,"(17,3)","kind"
"109172","S3639",2000,3,100,6,6,0,0,0.675124951941561,17,0,1.0625,"(17,3)","kind"
"109202","S3640",2000,3,100,11,11,0,0,0.682045367166474,17,0,1.0625,"(17,3)","kind"
"109232","S3641",2000,3,100,6,6,0,0,0.650903498654364,17,0,1.0625,"(17,3)","kind"
"109262","S3642",2000,3,100,9,9,0,0,0.679354094579008,17,0,1.0625,"(17,3)","kind"
"109292","S3643",2000,3,100,7,7,0,0,0.639753940792003,17,0,1.0625,"(17,3)","kind"
"109322","S3644",2000,3,100,3,3,0,0,0.690888119953864,17,0,1.0625,"(17,3)","kind"
"109352","S3645",2000,3,100,7,7,0,0,0.691657054978854,17,0,1.0625,"(17,3)","kind"
"109382","S3646",2000,3,100,7,7,0,0,0.677816224529027,17,0,1.0625,"(17,3)","kind"
"109412","S3647",2000,3,100,6,6,0,0,0.648596693579393,17,0,1.0625,"(17,3)","kind"
"109442","S3648",2000,3,100,7,7,0,0,0.695886197616301,17,0,1.0625,"(17,3)","kind"
"109472","S3649",2000,3,100,1,1,0,0,0.688581314878893,17,0,1.0625,"(17,3)","kind"
"109502","S3650",2000,3,100,8,8,0,0,0.668204536716647,17,0,1.0625,"(17,3)","kind"
"109532","S3651",2000,3,100,6,6,0,0,0.679354094579008,17,0,1.0625,"(17,3)","kind"
"109562","S3652",2000,3,100,3,3,0,0,0.662053056516724,17,0,1.0625,"(17,3)","kind"
"109592","S3653",2000,3,100,6,6,0,0,0.688196847366398,17,0,1.0625,"(17,3)","kind"
"109622","S3654",2000,3,100,6,6,0,0,0.670126874279123,17,0,1.0625,"(17,3)","kind"
"109652","S3655",2000,3,100,5,5,0,0,0.669357939254133,17,0,1.0625,"(17,3)","kind"
"109682","S3656",2000,3,100,6,6,0,0,0.648212226066897,17,0,1.0625,"(17,3)","kind"
"109712","S3657",2000,3,100,7,7,0,0,0.695117262591311,17,0,1.0625,"(17,3)","kind"
"109742","S3658",2000,3,100,6,6,0,0,0.673971549404075,17,0,1.0625,"(17,3)","kind"
"109772","S3659",2000,3,100,5,5,0,0,0.672433679354095,17,0,1.0625,"(17,3)","kind"
"109802","S3660",2000,3,100,6,6,0,0,0.655517108804306,17,0,1.0625,"(17,3)","kind"
"109832","S3661",2000,3,100,5,5,0,0,0.682045367166474,17,0,1.0625,"(17,3)","kind"
"109862","S3662",2000,3,100,8,8,0,0,0.675509419454056,17,0,1.0625,"(17,3)","kind"
"109892","S3663",2000,3,100,8,8,0,0,0.66320645905421,17,0,1.0625,"(17,3)","kind"
"109922","S3664",2000,3,100,4,4,0,0,0.651672433679354,17,0,1.0625,"(17,3)","kind"
"109952","S3665",2000,3,100,5,5,0,0,0.652441368704344,17,0,1.0625,"(17,3)","kind"
"109982","S3666",2000,3,100,10,10,0,0,0.655517108804306,17,0,1.0625,"(17,3)","kind"
"110012","S3667",2000,3,100,4,4,0,0,0.697808535178777,17,0,1.0625,"(17,3)","kind"
"110042","S3668",2000,3,100,10,10,0,0,0.702037677816225,17,0,1.0625,"(17,3)","kind"
"110072","S3669",2000,3,100,8,8,0,0,0.657054978854287,17,0,1.0625,"(17,3)","kind"
"110102","S3670",2000,3,100,7,7,0,0,0.667435601691657,17,0,1.0625,"(17,3)","kind"
"110132","S3671",2000,3,100,2,2,0,0,0.690888119953864,17,0,1.0625,"(17,3)","kind"
"110162","S3672",2000,3,100,8,8,0,0,0.694348327566321,17,0,1.0625,"(17,3)","kind"
"110192","S3673",2000,3,100,11,11,0,0,0.685121107266436,17,0,1.0625,"(17,3)","kind"
"110222","S3674",2000,3,100,5,5,0,0,0.654748173779316,17,0,1.0625,"(17,3)","kind"
"110252","S3675",2000,3,100,9,9,0,0,0.690503652441369,17,0,1.0625,"(17,3)","kind"
"110282","S3676",2000,3,100,6,6,0,0,0.654748173779316,17,0,1.0625,"(17,3)","kind"
"110312","S3677",2000,3,100,8,8,0,0,0.68396770472895,17,0,1.0625,"(17,3)","kind"
"110342","S3678",2000,3,100,6,6,0,0,0.674356016916571,17,0,1.0625,"(17,3)","kind"
"110372","S3679",2000,3,100,6,6,0,0,0.691657054978854,17,0,1.0625,"(17,3)","kind"
"110402","S3680",2000,3,100,4,4,0,0,0.672433679354095,17,0,1.0625,"(17,3)","kind"
"110432","S3681",2000,3,100,7,7,0,0,0.640907343329489,17,0,1.0625,"(17,3)","kind"
"110462","S3682",2000,3,100,8,8,0,0,0.665897731641676,17,0,1.0625,"(17,3)","kind"
"110492","S3683",2000,3,100,3,3,0,0,0.669357939254133,17,0,1.0625,"(17,3)","kind"
"110522","S3684",2000,3,100,3,3,0,0,0.670511341791619,17,0,1.0625,"(17,3)","kind"
"110552","S3685",2000,3,100,4,4,0,0,0.655517108804306,17,0,1.0625,"(17,3)","kind"
"110582","S3686",2000,3,100,4,4,0,0,0.642445213379469,17,0,1.0625,"(17,3)","kind"
"110612","S3687",2000,3,100,3,3,0,0,0.700499807766244,17,0,1.0625,"(17,3)","kind"
"110642","S3688",2000,3,100,3,3,0,0,0.645136485966936,17,0,1.0625,"(17,3)","kind"
"110672","S3689",2000,3,100,4,4,0,0,0.669742406766628,17,0,1.0625,"(17,3)","kind"
"110702","S3690",2000,3,100,6,6,0,0,0.665897731641676,17,0,1.0625,"(17,3)","kind"
"110732","S3691",2000,3,100,6,6,0,0,0.668589004229143,17,0,1.0625,"(17,3)","kind"
"110762","S3692",2000,3,100,6,6,0,0,0.628988850442138,17,0,1.0625,"(17,3)","kind"
"110792","S3693",2000,3,100,6,6,0,0,0.64321414840446,17,0,1.0625,"(17,3)","kind"
"110822","S3694",2000,3,100,3,3,0,0,0.65436370626682,17,0,1.0625,"(17,3)","kind"
"110852","S3695",2000,3,100,5,5,0,0,0.668589004229143,17,0,1.0625,"(17,3)","kind"
"110882","S3696",2000,3,100,5,5,0,0,0.669357939254133,17,0,1.0625,"(17,3)","kind"
"110912","S3697",2000,3,100,9,9,0,0,0.686274509803922,17,0,1.0625,"(17,3)","kind"
"110942","S3698",2000,3,100,7,7,0,0,0.679354094579008,17,0,1.0625,"(17,3)","kind"
"110972","S3699",2000,3,100,9,9,0,0,0.700499807766244,17,0,1.0625,"(17,3)","kind"
"111002","S3700",2000,3,100,9,9,0,0,0.661284121491734,17,0,1.0625,"(17,3)","kind"
"111032","S3701",2000,4,100,24,24,0,0,0.654748173779316,17,0,2.125,"(17,4)","kind"
"111062","S3702",2000,4,100,23,23,0,0,0.67281814686659,17,0,2.125,"(17,4)","kind"
"111092","S3703",2000,4,100,30,30,0,0,0.672433679354095,17,0,2.125,"(17,4)","kind"
"111122","S3704",2000,4,100,16,16,0,0,0.675124951941561,17,0,2.125,"(17,4)","kind"
"111152","S3705",2000,4,100,19,19,0,0,0.671280276816609,17,0,2.125,"(17,4)","kind"
"111182","S3706",2000,4,100,21,21,0,0,0.66243752402922,17,0,2.125,"(17,4)","kind"
"111212","S3707",2000,4,100,25,25,0,0,0.675893886966551,17,0,2.125,"(17,4)","kind"
"111242","S3708",2000,4,100,16,16,0,0,0.667820069204152,17,0,2.125,"(17,4)","kind"
"111272","S3709",2000,4,100,31,31,0,0,0.673202614379085,17,0,2.125,"(17,4)","kind"
"111302","S3710",2000,4,100,27,27,0,0,0.684736639753941,17,0,2.125,"(17,4)","kind"
"111332","S3711",2000,4,100,21,21,0,0,0.658592848904268,17,0,2.125,"(17,4)","kind"
"111362","S3712",2000,4,100,17,17,0,0,0.690503652441369,17,0,2.125,"(17,4)","kind"
"111392","S3713",2000,4,100,20,20,0,0,0.68396770472895,17,0,2.125,"(17,4)","kind"
"111422","S3714",2000,4,100,27,27,0,0,0.71280276816609,17,0,2.125,"(17,4)","kind"
"111452","S3715",2000,4,100,28,28,0,0,0.677816224529027,17,0,2.125,"(17,4)","kind"
"111482","S3716",2000,4,100,27,27,0,0,0.66320645905421,17,0,2.125,"(17,4)","kind"
"111512","S3717",2000,4,100,21,21,0,0,0.659361783929258,17,0,2.125,"(17,4)","kind"
"111542","S3718",2000,4,100,17,17,0,0,0.668204536716647,17,0,2.125,"(17,4)","kind"
"111572","S3719",2000,4,100,20,20,0,0,0.647827758554402,17,0,2.125,"(17,4)","kind"
"111602","S3720",2000,4,100,25,25,0,0,0.696270665128797,17,0,2.125,"(17,4)","kind"
"111632","S3721",2000,4,100,22,22,0,0,0.658592848904268,17,0,2.125,"(17,4)","kind"
"111662","S3722",2000,4,100,21,21,0,0,0.677431757016532,17,0,2.125,"(17,4)","kind"
"111692","S3723",2000,4,100,19,19,0,0,0.664744329104191,17,0,2.125,"(17,4)","kind"
"111722","S3724",2000,4,100,19,19,0,0,0.658592848904268,17,0,2.125,"(17,4)","kind"
"111752","S3725",2000,4,100,29,29,0,0,0.702806612841215,17,0,2.125,"(17,4)","kind"
"111782","S3726",2000,4,100,24,24,0,0,0.652056901191849,17,0,2.125,"(17,4)","kind"
"111812","S3727",2000,4,100,28,28,0,0,0.664744329104191,17,0,2.125,"(17,4)","kind"
"111842","S3728",2000,4,100,22,22,0,0,0.689350249903883,17,0,2.125,"(17,4)","kind"
"111872","S3729",2000,4,100,20,20,0,0,0.679354094579008,17,0,2.125,"(17,4)","kind"
"111902","S3730",2000,4,100,23,23,0,0,0.672433679354095,17,0,2.125,"(17,4)","kind"
"111932","S3731",2000,4,100,16,16,0,0,0.667820069204152,17,0,2.125,"(17,4)","kind"
"111962","S3732",2000,4,100,28,28,0,0,0.670895809304114,17,0,2.125,"(17,4)","kind"
"111992","S3733",2000,4,100,21,21,0,0,0.669742406766628,17,0,2.125,"(17,4)","kind"
"112022","S3734",2000,4,100,19,19,0,0,0.663590926566705,17,0,2.125,"(17,4)","kind"
"112052","S3735",2000,4,100,27,27,0,0,0.687427912341407,17,0,2.125,"(17,4)","kind"
"112082","S3736",2000,4,100,27,27,0,0,0.706266820453672,17,0,2.125,"(17,4)","kind"
"112112","S3737",2000,4,100,18,18,0,0,0.670126874279123,17,0,2.125,"(17,4)","kind"
