0
--------------------------------------------------------
The world settings      : 
Torus world             : No
Num Agents              : 100
Num Obstacles           : 10
Percent of free space   : 0
--------------------------------------------------------
The adaptive & perceptive settings: 
agent-coop     : yes
Adapt to obstacle       : yes
Attention distance      : 9
Attention angle         : 120
Attention resolution    : 9
Head tolerance          : 45
--------------------------------------------------------
The energy settings     : 
Energy maximum of agent : 200
Number of initial fruits: 4
Fruit sharing           : 5
Fruit's generating speed: 3
--------------------------------------------------------
Agents Behaviour Settings : 
Agents Initial behavior :selfish
Memory       : yes
--------------------------------------------------------
sim_num 	 time 	 rs 	 no 	 n_alive 	 n_kind 	 n_realist 	 n_selfish 	 vital-space 	 nf 	 Rep
S1493	0	5	20	100	0	0	100	0.8669742406766628	11	0
S1493	1000	5	20	69	0	0	69	0.8669742406766628	11	0
S1493	2000	5	20	61	0	0	61	0.8669742406766628	11	0
S1494	0	5	20	100	0	0	100	0.8681276432141484	11	0
S1494	1000	5	20	65	0	0	65	0.8681276432141484	11	0
S1494	2000	5	20	51	0	0	51	0.8681276432141484	11	0
S1495	0	5	20	100	0	0	100	0.8627450980392157	11	0
S1495	1000	5	20	63	0	0	63	0.8627450980392157	11	0
S1495	2000	5	20	58	0	0	58	0.8627450980392157	11	0
S1496	0	5	20	100	0	0	100	0.8669742406766628	11	0
S1496	1000	5	20	59	0	0	59	0.8669742406766628	11	0
S1496	2000	5	20	52	0	0	52	0.8669742406766628	11	0
S1497	0	5	20	100	0	0	100	0.8746635909265668	11	0
S1497	1000	5	20	69	0	0	69	0.8746635909265668	11	0
S1497	2000	5	20	60	0	0	60	0.8746635909265668	11	0
S1498	0	5	20	100	0	0	100	0.8527489427143407	11	0
S1498	1000	5	20	66	0	0	66	0.8527489427143407	11	0
S1498	2000	5	20	54	0	0	54	0.8527489427143407	11	0
S1499	0	5	20	100	0	0	100	0.8727412533640907	11	0
S1499	1000	5	20	65	0	0	65	0.8727412533640907	11	0
S1499	2000	5	20	50	0	0	50	0.8727412533640907	11	0
S1500	0	5	20	100	0	0	100	0.8623606305267205	11	0
S1500	1000	5	20	67	0	0	67	0.8623606305267205	11	0
S1500	2000	5	20	58	0	0	58	0.8623606305267205	11	0
S1501	0	3	30	100	0	0	100	0.8423683198769704	11	0
S1501	1000	3	30	21	0	0	21	0.8423683198769704	11	0
S1501	2000	3	30	12	0	0	12	0.8423683198769704	11	0
S1502	0	3	30	100	0	0	100	0.8539023452518262	11	0
S1502	1000	3	30	18	0	0	18	0.8539023452518262	11	0
S1502	2000	3	30	14	0	0	14	0.8539023452518262	11	0
S1503	0	3	30	100	0	0	100	0.8308342945021145	11	0
S1503	1000	3	30	15	0	0	15	0.8308342945021145	11	0
S1503	2000	3	30	8	0	0	8	0.8308342945021145	11	0
S1504	0	3	30	100	0	0	100	0.8485198000768935	11	0
S1504	1000	3	30	18	0	0	18	0.8485198000768935	11	0
S1504	2000	3	30	10	0	0	10	0.8485198000768935	11	0
S1505	0	3	30	100	0	0	100	0.8362168396770473	11	0
S1505	1000	3	30	15	0	0	15	0.8362168396770473	11	0
S1505	2000	3	30	11	0	0	11	0.8362168396770473	11	0
S1506	0	3	30	100	0	0	100	0.8419838523644751	11	0
S1506	1000	3	30	15	0	0	15	0.8419838523644751	11	0
S1506	2000	3	30	10	0	0	10	0.8419838523644751	11	0
S1507	0	3	30	100	0	0	100	0.8358323721645521	11	0
S1507	1000	3	30	16	0	0	16	0.8358323721645521	11	0
S1507	2000	3	30	10	0	0	10	0.8358323721645521	11	0
S1508	0	3	30	100	0	0	100	0.8400615148019992	11	0
S1508	1000	3	30	11	0	0	11	0.8400615148019992	11	0
S1508	2000	3	30	8	0	0	8	0.8400615148019992	11	0
S1509	0	3	30	100	0	0	100	0.857362552864283	11	0
S1509	1000	3	30	16	0	0	16	0.857362552864283	11	0
S1509	2000	3	30	11	0	0	11	0.857362552864283	11	0
S1510	0	3	30	100	0	0	100	0.843521722414456	11	0
S1510	1000	3	30	11	0	0	11	0.843521722414456	11	0
S1510	2000	3	30	6	0	0	6	0.843521722414456	11	0
S1511	0	3	30	100	0	0	100	0.84159938485198	11	0
S1511	1000	3	30	17	0	0	17	0.84159938485198	11	0
S1511	2000	3	30	10	0	0	10	0.84159938485198	11	0
S1512	0	3	30	100	0	0	100	0.8273740868896579	11	0
S1512	1000	3	30	13	0	0	13	0.8273740868896579	11	0
S1512	2000	3	30	9	0	0	9	0.8273740868896579	11	0
S1513	0	3	30	100	0	0	100	0.8373702422145328	11	0
S1513	1000	3	30	12	0	0	12	0.8373702422145328	11	0
S1513	2000	3	30	6	0	0	6	0.8373702422145328	11	0
S1514	0	3	30	100	0	0	100	0.8354479046520569	11	0
S1514	1000	3	30	12	0	0	12	0.8354479046520569	11	0
S1514	2000	3	30	6	0	0	6	0.8354479046520569	11	0
S1515	0	3	30	100	0	0	100	0.8408304498269896	11	0
S1515	1000	3	30	19	0	0	19	0.8408304498269896	11	0
S1515	2000	3	30	7	0	0	7	0.8408304498269896	11	0
S1516	0	3	30	100	0	0	100	0.8485198000768935	11	0
S1516	1000	3	30	16	0	0	16	0.8485198000768935	11	0
S1516	2000	3	30	12	0	0	12	0.8485198000768935	11	0
S1517	0	3	30	100	0	0	100	0.8358323721645521	11	0
S1517	1000	3	30	20	0	0	20	0.8358323721645521	11	0
S1517	2000	3	30	9	0	0	9	0.8358323721645521	11	0
S1518	0	3	30	100	0	0	100	0.8239138792772011	11	0
S1518	1000	3	30	12	0	0	12	0.8239138792772011	11	0
S1518	2000	3	30	9	0	0	9	0.8239138792772011	11	0
S1519	0	3	30	100	0	0	100	0.8358323721645521	11	0
S1519	1000	3	30	13	0	0	13	0.8358323721645521	11	0
S1519	2000	3	30	8	0	0	8	0.8358323721645521	11	0
S1520	0	3	30	100	0	0	100	0.8308342945021145	11	0
S1520	1000	3	30	13	0	0	13	0.8308342945021145	11	0
S1520	2000	3	30	7	0	0	7	0.8308342945021145	11	0
S1521	0	3	30	100	0	0	100	0.8504421376393695	11	0
S1521	1000	3	30	15	0	0	15	0.8504421376393695	11	0
S1521	2000	3	30	9	0	0	9	0.8504421376393695	11	0
S1522	0	3	30	100	0	0	100	0.8546712802768166	11	0
S1522	1000	3	30	13	0	0	13	0.8546712802768166	11	0
S1522	2000	3	30	9	0	0	9	0.8546712802768166	11	0
S1523	0	3	30	100	0	0	100	0.8446751249519415	11	0
S1523	1000	3	30	16	0	0	16	0.8446751249519415	11	0
S1523	2000	3	30	10	0	0	10	0.8446751249519415	11	0
S1524	0	3	30	100	0	0	100	0.8266051518646674	11	0
S1524	1000	3	30	13	0	0	13	0.8266051518646674	11	0
S1524	2000	3	30	10	0	0	10	0.8266051518646674	11	0
S1525	0	3	30	100	0	0	100	0.8465974625144176	11	0
S1525	1000	3	30	16	0	0	16	0.8465974625144176	11	0
S1525	2000	3	30	12	0	0	12	0.8465974625144176	11	0
S1526	0	3	30	100	0	0	100	0.8289119569396386	11	0
S1526	1000	3	30	16	0	0	16	0.8289119569396386	11	0
S1526	2000	3	30	11	0	0	11	0.8289119569396386	11	0
S1527	0	3	30	100	0	0	100	0.8385236447520185	11	0
S1527	1000	3	30	14	0	0	14	0.8385236447520185	11	0
S1527	2000	3	30	8	0	0	8	0.8385236447520185	11	0
S1528	0	3	30	100	0	0	100	0.8358323721645521	11	0
S1528	1000	3	30	15	0	0	15	0.8358323721645521	11	0
S1528	2000	3	30	6	0	0	6	0.8358323721645521	11	0
S1529	0	3	30	100	0	0	100	0.8304498269896193	11	0
S1529	1000	3	30	14	0	0	14	0.8304498269896193	11	0
S1529	2000	3	30	11	0	0	11	0.8304498269896193	11	0
S1530	0	3	30	100	0	0	100	0.8369857747020377	11	0
S1530	1000	3	30	11	0	0	11	0.8369857747020377	11	0
S1530	2000	3	30	9	0	0	9	0.8369857747020377	11	0
S1531	0	3	30	100	0	0	100	0.8462129950019224	11	0
S1531	1000	3	30	10	0	0	10	0.8462129950019224	11	0
S1531	2000	3	30	7	0	0	7	0.8462129950019224	11	0
S1532	0	3	30	100	0	0	100	0.839677047289504	11	0
S1532	1000	3	30	17	0	0	17	0.839677047289504	11	0
S1532	2000	3	30	9	0	0	9	0.839677047289504	11	0
S1533	0	3	30	100	0	0	100	0.839677047289504	11	0
S1533	1000	3	30	14	0	0	14	0.839677047289504	11	0
S1533	2000	3	30	7	0	0	7	0.839677047289504	11	0
S1534	0	3	30	100	0	0	100	0.8250672818146867	11	0
S1534	1000	3	30	11	0	0	11	0.8250672818146867	11	0
S1534	2000	3	30	7	0	0	7	0.8250672818146867	11	0
S1535	0	3	30	100	0	0	100	0.8346789696270666	11	0
S1535	1000	3	30	13	0	0	13	0.8346789696270666	11	0
S1535	2000	3	30	11	0	0	11	0.8346789696270666	11	0
S1536	0	3	30	100	0	0	100	0.845444059976932	11	0
S1536	1000	3	30	13	0	0	13	0.845444059976932	11	0
S1536	2000	3	30	6	0	0	6	0.845444059976932	11	0
S1537	0	3	30	100	0	0	100	0.8319876970396002	11	0
S1537	1000	3	30	12	0	0	12	0.8319876970396002	11	0
S1537	2000	3	30	11	0	0	11	0.8319876970396002	11	0
S1538	0	3	30	100	0	0	100	0.8266051518646674	11	0
S1538	1000	3	30	15	0	0	15	0.8266051518646674	11	0
S1538	2000	3	30	5	0	0	5	0.8266051518646674	11	0
S1539	0	3	30	100	0	0	100	0.8331410995770857	11	0
S1539	1000	3	30	14	0	0	14	0.8331410995770857	11	0
S1539	2000	3	30	6	0	0	6	0.8331410995770857	11	0
S1540	0	3	30	100	0	0	100	0.8400615148019992	11	0
S1540	1000	3	30	13	0	0	13	0.8400615148019992	11	0
S1540	2000	3	30	9	0	0	9	0.8400615148019992	11	0
S1541	0	3	30	100	0	0	100	0.839677047289504	11	0
S1541	1000	3	30	12	0	0	12	0.839677047289504	11	0
S1541	2000	3	30	7	0	0	7	0.839677047289504	11	0
S1542	0	3	30	100	0	0	100	0.8300653594771242	11	0
S1542	1000	3	30	15	0	0	15	0.8300653594771242	11	0
S1542	2000	3	30	7	0	0	7	0.8300653594771242	11	0
S1543	0	3	30	100	0	0	100	0.8331410995770857	11	0
S1543	1000	3	30	12	0	0	12	0.8331410995770857	11	0
S1543	2000	3	30	11	0	0	11	0.8331410995770857	11	0
S1544	0	3	30	100	0	0	100	0.8312187620146098	11	0
S1544	1000	3	30	17	0	0	17	0.8312187620146098	11	0
S1544	2000	3	30	10	0	0	10	0.8312187620146098	11	0
S1545	0	3	30	100	0	0	100	0.8292964244521338	11	0
S1545	1000	3	30	16	0	0	16	0.8292964244521338	11	0
S1545	2000	3	30	11	0	0	11	0.8292964244521338	11	0
S1546	0	3	30	100	0	0	100	0.8431372549019608	11	0
S1546	1000	3	30	19	0	0	19	0.8431372549019608	11	0
S1546	2000	3	30	10	0	0	10	0.8431372549019608	11	0
S1547	0	3	30	100	0	0	100	0.837754709727028	11	0
S1547	1000	3	30	11	0	0	11	0.837754709727028	11	0
S1547	2000	3	30	7	0	0	7	0.837754709727028	11	0
S1548	0	3	30	100	0	0	100	0.8419838523644751	11	0
S1548	1000	3	30	12	0	0	12	0.8419838523644751	11	0
S1548	2000	3	30	10	0	0	10	0.8419838523644751	11	0
S1549	0	3	30	100	0	0	100	0.8266051518646674	11	0
S1549	1000	3	30	17	0	0	17	0.8266051518646674	11	0
S1549	2000	3	30	10	0	0	10	0.8266051518646674	11	0
S1550	0	3	30	100	0	0	100	0.8362168396770473	11	0
S1550	1000	3	30	14	0	0	14	0.8362168396770473	11	0
S1550	2000	3	30	10	0	0	10	0.8362168396770473	11	0
S1551	0	3	30	100	0	0	100	0.8354479046520569	11	0
S1551	1000	3	30	15	0	0	15	0.8354479046520569	11	0
S1551	2000	3	30	9	0	0	9	0.8354479046520569	11	0
S1552	0	3	30	100	0	0	100	0.857362552864283	11	0
S1552	1000	3	30	20	0	0	20	0.857362552864283	11	0
S1552	2000	3	30	13	0	0	13	0.857362552864283	11	0
S1553	0	3	30	100	0	0	100	0.8469819300269127	11	0
S1553	1000	3	30	13	0	0	13	0.8469819300269127	11	0
S1553	2000	3	30	8	0	0	8	0.8469819300269127	11	0
S1554	0	3	30	100	0	0	100	0.8319876970396002	11	0
S1554	1000	3	30	15	0	0	15	0.8319876970396002	11	0
S1554	2000	3	30	11	0	0	11	0.8319876970396002	11	0
S1555	0	3	30	100	0	0	100	0.84159938485198	11	0
S1555	1000	3	30	14	0	0	14	0.84159938485198	11	0
S1555	2000	3	30	8	0	0	8	0.84159938485198	11	0
S1556	0	3	30	100	0	0	100	0.8412149173394848	11	0
S1556	1000	3	30	13	0	0	13	0.8412149173394848	11	0
S1556	2000	3	30	7	0	0	7	0.8412149173394848	11	0
S1557	0	3	30	100	0	0	100	0.8446751249519415	11	0
S1557	1000	3	30	16	0	0	16	0.8446751249519415	11	0
S1557	2000	3	30	8	0	0	8	0.8446751249519415	11	0
S1558	0	3	30	100	0	0	100	0.8442906574394463	11	0
S1558	1000	3	30	18	0	0	18	0.8442906574394463	11	0
S1558	2000	3	30	11	0	0	11	0.8442906574394463	11	0
S1559	0	3	30	100	0	0	100	0.8273740868896579	11	0
S1559	1000	3	30	14	0	0	14	0.8273740868896579	11	0
S1559	2000	3	30	8	0	0	8	0.8273740868896579	11	0
S1560	0	3	30	100	0	0	100	0.8462129950019224	11	0
S1560	1000	3	30	16	0	0	16	0.8462129950019224	11	0
S1560	2000	3	30	7	0	0	7	0.8462129950019224	11	0
S1561	0	3	30	100	0	0	100	0.8439061899269512	11	0
S1561	1000	3	30	17	0	0	17	0.8439061899269512	11	0
S1561	2000	3	30	10	0	0	10	0.8439061899269512	11	0
S1562	0	3	30	100	0	0	100	0.851595540176855	11	0
S1562	1000	3	30	16	0	0	16	0.851595540176855	11	0
S1562	2000	3	30	11	0	0	11	0.851595540176855	11	0
S1563	0	3	30	100	0	0	100	0.8312187620146098	11	0
S1563	1000	3	30	18	0	0	18	0.8312187620146098	11	0
S1563	2000	3	30	11	0	0	11	0.8312187620146098	11	0
S1564	0	3	30	100	0	0	100	0.8458285274894272	11	0
S1564	1000	3	30	21	0	0	21	0.8458285274894272	11	0
S1564	2000	3	30	11	0	0	11	0.8458285274894272	11	0
S1565	0	3	30	100	0	0	100	0.8373702422145328	11	0
S1565	1000	3	30	10	0	0	10	0.8373702422145328	11	0
S1565	2000	3	30	8	0	0	8	0.8373702422145328	11	0
S1566	0	3	30	100	0	0	100	0.8285274894271434	11	0
S1566	1000	3	30	12	0	0	12	0.8285274894271434	11	0
S1566	2000	3	30	2	0	0	2	0.8285274894271434	11	0
S1567	0	3	30	100	0	0	100	0.8496732026143791	11	0
S1567	1000	3	30	14	0	0	14	0.8496732026143791	11	0
S1567	2000	3	30	5	0	0	5	0.8496732026143791	11	0
S1568	0	3	30	100	0	0	100	0.8335255670895809	11	0
S1568	1000	3	30	18	0	0	18	0.8335255670895809	11	0
S1568	2000	3	30	10	0	0	10	0.8335255670895809	11	0
S1569	0	3	30	100	0	0	100	0.837754709727028	11	0
S1569	1000	3	30	11	0	0	11	0.837754709727028	11	0
S1569	2000	3	30	6	0	0	6	0.837754709727028	11	0
S1570	0	3	30	100	0	0	100	0.8485198000768935	11	0
S1570	1000	3	30	15	0	0	15	0.8485198000768935	11	0
S1570	2000	3	30	10	0	0	10	0.8485198000768935	11	0
S1571	0	3	30	100	0	0	100	0.8512110726643599	11	0
S1571	1000	3	30	8	0	0	8	0.8512110726643599	11	0
S1571	2000	3	30	7	0	0	7	0.8512110726643599	11	0
S1572	0	3	30	100	0	0	100	0.8442906574394463	11	0
S1572	1000	3	30	12	0	0	12	0.8442906574394463	11	0
S1572	2000	3	30	10	0	0	10	0.8442906574394463	11	0
S1573	0	3	30	100	0	0	100	0.8542868127643214	11	0
S1573	1000	3	30	14	0	0	14	0.8542868127643214	11	0
S1573	2000	3	30	8	0	0	8	0.8542868127643214	11	0
S1574	0	3	30	100	0	0	100	0.8385236447520185	11	0
S1574	1000	3	30	19	0	0	19	0.8385236447520185	11	0
S1574	2000	3	30	12	0	0	12	0.8385236447520185	11	0
S1575	0	3	30	100	0	0	100	0.8366013071895425	11	0
S1575	1000	3	30	17	0	0	17	0.8366013071895425	11	0
S1575	2000	3	30	9	0	0	9	0.8366013071895425	11	0
S1576	0	3	30	100	0	0	100	0.8373702422145328	11	0
S1576	1000	3	30	10	0	0	10	0.8373702422145328	11	0
S1576	2000	3	30	8	0	0	8	0.8373702422145328	11	0
S1577	0	3	30	100	0	0	100	0.851595540176855	11	0
S1577	1000	3	30	13	0	0	13	0.851595540176855	11	0
S1577	2000	3	30	9	0	0	9	0.851595540176855	11	0
S1578	0	3	30	100	0	0	100	0.84159938485198	11	0
S1578	1000	3	30	15	0	0	15	0.84159938485198	11	0
S1578	2000	3	30	12	0	0	12	0.84159938485198	11	0
S1579	0	3	30	100	0	0	100	0.8193002691272587	11	0
S1579	1000	3	30	10	0	0	10	0.8193002691272587	11	0
S1579	2000	3	30	8	0	0	8	0.8193002691272587	11	0
S1580	0	3	30	100	0	0	100	0.8477508650519031	11	0
S1580	1000	3	30	11	0	0	11	0.8477508650519031	11	0
S1580	2000	3	30	9	0	0	9	0.8477508650519031	11	0
S1581	0	3	30	100	0	0	100	0.8489042675893888	11	0
S1581	1000	3	30	15	0	0	15	0.8489042675893888	11	0
S1581	2000	3	30	9	0	0	9	0.8489042675893888	11	0
S1582	0	3	30	100	0	0	100	0.837754709727028	11	0
S1582	1000	3	30	8	0	0	8	0.837754709727028	11	0
S1582	2000	3	30	3	0	0	3	0.837754709727028	11	0
S1583	0	3	30	100	0	0	100	0.8227604767397155	11	0
S1583	1000	3	30	13	0	0	13	0.8227604767397155	11	0
S1583	2000	3	30	11	0	0	11	0.8227604767397155	11	0
S1584	0	3	30	100	0	0	100	0.825836216839677	11	0
S1584	1000	3	30	16	0	0	16	0.825836216839677	11	0
S1584	2000	3	30	6	0	0	6	0.825836216839677	11	0
S1585	0	3	30	100	0	0	100	0.8208381391772396	11	0
S1585	1000	3	30	13	0	0	13	0.8208381391772396	11	0
S1585	2000	3	30	7	0	0	7	0.8208381391772396	11	0
S1586	0	3	30	100	0	0	100	0.8354479046520569	11	0
S1586	1000	3	30	17	0	0	17	0.8354479046520569	11	0
S1586	2000	3	30	11	0	0	11	0.8354479046520569	11	0
S1587	0	3	30	100	0	0	100	0.8362168396770473	11	0
S1587	1000	3	30	7	0	0	7	0.8362168396770473	11	0
S1587	2000	3	30	5	0	0	5	0.8362168396770473	11	0
S1588	0	3	30	100	0	0	100	0.851595540176855	11	0
S1588	1000	3	30	18	0	0	18	0.851595540176855	11	0
S1588	2000	3	30	11	0	0	11	0.851595540176855	11	0
S1589	0	3	30	100	0	0	100	0.8412149173394848	11	0
S1589	1000	3	30	14	0	0	14	0.8412149173394848	11	0
S1589	2000	3	30	8	0	0	8	0.8412149173394848	11	0
S1590	0	3	30	100	0	0	100	0.8289119569396386	11	0
S1590	1000	3	30	14	0	0	14	0.8289119569396386	11	0
S1590	2000	3	30	9	0	0	9	0.8289119569396386	11	0
S1591	0	3	30	100	0	0	100	0.8535178777393311	11	0
S1591	1000	3	30	14	0	0	14	0.8535178777393311	11	0
S1591	2000	3	30	10	0	0	10	0.8535178777393311	11	0
S1592	0	3	30	100	0	0	100	0.857362552864283	11	0
S1592	1000	3	30	22	0	0	22	0.857362552864283	11	0
S1592	2000	3	30	15	0	0	15	0.857362552864283	11	0
S1593	0	3	30	100	0	0	100	0.8342945021145713	11	0
S1593	1000	3	30	13	0	0	13	0.8342945021145713	11	0
S1593	2000	3	30	10	0	0	10	0.8342945021145713	11	0
S1594	0	3	30	100	0	0	100	0.8419838523644751	11	0
S1594	1000	3	30	13	0	0	13	0.8419838523644751	11	0
S1594	2000	3	30	8	0	0	8	0.8419838523644751	11	0
S1595	0	3	30	100	0	0	100	0.8319876970396002	11	0
S1595	1000	3	30	11	0	0	11	0.8319876970396002	11	0
S1595	2000	3	30	11	0	0	11	0.8319876970396002	11	0
S1596	0	3	30	100	0	0	100	0.8427527873894656	11	0
S1596	1000	3	30	14	0	0	14	0.8427527873894656	11	0
S1596	2000	3	30	7	0	0	7	0.8427527873894656	11	0
S1597	0	3	30	100	0	0	100	0.8389081122645137	11	0
S1597	1000	3	30	11	0	0	11	0.8389081122645137	11	0
S1597	2000	3	30	11	0	0	11	0.8389081122645137	11	0
S1598	0	3	30	100	0	0	100	0.8500576701268743	11	0
S1598	1000	3	30	13	0	0	13	0.8500576701268743	11	0
S1598	2000	3	30	9	0	0	9	0.8500576701268743	11	0
S1599	0	3	30	100	0	0	100	0.8569780853517878	11	0
S1599	1000	3	30	16	0	0	16	0.8569780853517878	11	0
S1599	2000	3	30	11	0	0	11	0.8569780853517878	11	0
S1600	0	3	30	100	0	0	100	0.8439061899269512	11	0
S1600	1000	3	30	15	0	0	15	0.8439061899269512	11	0
S1600	2000	3	30	13	0	0	13	0.8439061899269512	11	0
S1601	0	4	30	100	0	0	100	0.8462129950019224	11	0
S1601	1000	4	30	32	0	0	32	0.8462129950019224	11	0
S1601	2000	4	30	26	0	0	26	0.8462129950019224	11	0
S1602	0	4	30	100	0	0	100	0.8523644752018454	11	0
S1602	1000	4	30	30	0	0	30	0.8523644752018454	11	0
S1602	2000	4	30	24	0	0	24	0.8523644752018454	11	0
S1603	0	4	30	100	0	0	100	0.8504421376393695	11	0
S1603	1000	4	30	32	0	0	32	0.8504421376393695	11	0
S1603	2000	4	30	28	0	0	28	0.8504421376393695	11	0
S1604	0	4	30	100	0	0	100	0.8300653594771242	11	0
S1604	1000	4	30	36	0	0	36	0.8300653594771242	11	0
S1604	2000	4	30	21	0	0	21	0.8300653594771242	11	0
S1605	0	4	30	100	0	0	100	0.8369857747020377	11	0
S1605	1000	4	30	39	0	0	39	0.8369857747020377	11	0
S1605	2000	4	30	24	0	0	24	0.8369857747020377	11	0
S1606	0	4	30	100	0	0	100	0.8423683198769704	11	0
S1606	1000	4	30	33	0	0	33	0.8423683198769704	11	0
S1606	2000	4	30	27	0	0	27	0.8423683198769704	11	0
S1607	0	4	30	100	0	0	100	0.8254517493271819	11	0
S1607	1000	4	30	32	0	0	32	0.8254517493271819	11	0
S1607	2000	4	30	24	0	0	24	0.8254517493271819	11	0
S1608	0	4	30	100	0	0	100	0.8627450980392157	11	0
S1608	1000	4	30	37	0	0	37	0.8627450980392157	11	0
S1608	2000	4	30	31	0	0	31	0.8627450980392157	11	0
S1609	0	4	30	100	0	0	100	0.8442906574394463	11	0
S1609	1000	4	30	37	0	0	37	0.8442906574394463	11	0
S1609	2000	4	30	28	0	0	28	0.8442906574394463	11	0
S1610	0	4	30	100	0	0	100	0.8669742406766628	11	0
S1610	1000	4	30	37	0	0	37	0.8669742406766628	11	0
S1610	2000	4	30	28	0	0	28	0.8669742406766628	11	0
S1611	0	4	30	100	0	0	100	0.8354479046520569	11	0
S1611	1000	4	30	39	0	0	39	0.8354479046520569	11	0
S1611	2000	4	30	27	0	0	27	0.8354479046520569	11	0
S1612	0	4	30	100	0	0	100	0.8273740868896579	11	0
S1612	1000	4	30	40	0	0	40	0.8273740868896579	11	0
S1612	2000	4	30	21	0	0	21	0.8273740868896579	11	0
S1613	0	4	30	100	0	0	100	0.8300653594771242	11	0
S1613	1000	4	30	31	0	0	31	0.8300653594771242	11	0
S1613	2000	4	30	21	0	0	21	0.8300653594771242	11	0
S1614	0	4	30	100	0	0	100	0.8458285274894272	11	0
S1614	1000	4	30	35	0	0	35	0.8458285274894272	11	0
S1614	2000	4	30	25	0	0	25	0.8458285274894272	11	0
S1615	0	4	30	100	0	0	100	0.8385236447520185	11	0
S1615	1000	4	30	31	0	0	31	0.8385236447520185	11	0
S1615	2000	4	30	24	0	0	24	0.8385236447520185	11	0
S1616	0	4	30	100	0	0	100	0.8369857747020377	11	0
S1616	1000	4	30	36	0	0	36	0.8369857747020377	11	0
S1616	2000	4	30	24	0	0	24	0.8369857747020377	11	0
S1617	0	4	30	100	0	0	100	0.8350634371395617	11	0
S1617	1000	4	30	41	0	0	41	0.8350634371395617	11	0
S1617	2000	4	30	28	0	0	28	0.8350634371395617	11	0
S1618	0	4	30	100	0	0	100	0.8385236447520185	11	0
S1618	1000	4	30	31	0	0	31	0.8385236447520185	11	0
S1618	2000	4	30	20	0	0	20	0.8385236447520185	11	0
S1619	0	4	30	100	0	0	100	0.8408304498269896	11	0
S1619	1000	4	30	40	0	0	40	0.8408304498269896	11	0
S1619	2000	4	30	36	0	0	36	0.8408304498269896	11	0
S1620	0	4	30	100	0	0	100	0.8527489427143407	11	0
S1620	1000	4	30	33	0	0	33	0.8527489427143407	11	0
S1620	2000	4	30	31	0	0	31	0.8527489427143407	11	0
S1621	0	4	30	100	0	0	100	0.8531334102268359	11	0
S1621	1000	4	30	37	0	0	37	0.8531334102268359	11	0
S1621	2000	4	30	24	0	0	24	0.8531334102268359	11	0
S1622	0	4	30	100	0	0	100	0.8400615148019992	11	0
S1622	1000	4	30	33	0	0	33	0.8400615148019992	11	0
S1622	2000	4	30	27	0	0	27	0.8400615148019992	11	0
S1623	0	4	30	100	0	0	100	0.8492887351018839	11	0
S1623	1000	4	30	40	0	0	40	0.8492887351018839	11	0
S1623	2000	4	30	29	0	0	29	0.8492887351018839	11	0
S1624	0	4	30	100	0	0	100	0.8342945021145713	11	0
S1624	1000	4	30	34	0	0	34	0.8342945021145713	11	0
S1624	2000	4	30	22	0	0	22	0.8342945021145713	11	0
S1625	0	4	30	100	0	0	100	0.8277585544021531	11	0
S1625	1000	4	30	37	0	0	37	0.8277585544021531	11	0
S1625	2000	4	30	27	0	0	27	0.8277585544021531	11	0
S1626	0	4	30	100	0	0	100	0.8646674356016917	11	0
S1626	1000	4	30	28	0	0	28	0.8646674356016917	11	0
S1626	2000	4	30	24	0	0	24	0.8646674356016917	11	0
S1627	0	4	30	100	0	0	100	0.8473663975394079	11	0
S1627	1000	4	30	35	0	0	35	0.8473663975394079	11	0
S1627	2000	4	30	27	0	0	27	0.8473663975394079	11	0
S1628	0	4	30	100	0	0	100	0.843521722414456	11	0
S1628	1000	4	30	32	0	0	32	0.843521722414456	11	0
S1628	2000	4	30	28	0	0	28	0.843521722414456	11	0
S1629	0	4	30	100	0	0	100	0.8300653594771242	11	0
S1629	1000	4	30	38	0	0	38	0.8300653594771242	11	0
S1629	2000	4	30	32	0	0	32	0.8300653594771242	11	0
S1630	0	4	30	100	0	0	100	0.8477508650519031	11	0
S1630	1000	4	30	38	0	0	38	0.8477508650519031	11	0
S1630	2000	4	30	32	0	0	32	0.8477508650519031	11	0
S1631	0	4	30	100	0	0	100	0.8619761630142253	11	0
S1631	1000	4	30	34	0	0	34	0.8619761630142253	11	0
S1631	2000	4	30	29	0	0	29	0.8619761630142253	11	0
S1632	0	4	30	100	0	0	100	0.8208381391772396	11	0
S1632	1000	4	30	28	0	0	28	0.8208381391772396	11	0
S1632	2000	4	30	21	0	0	21	0.8208381391772396	11	0
S1633	0	4	30	100	0	0	100	0.8423683198769704	11	0
S1633	1000	4	30	36	0	0	36	0.8423683198769704	11	0
S1633	2000	4	30	27	0	0	27	0.8423683198769704	11	0
S1634	0	4	30	100	0	0	100	0.8339100346020761	11	0
S1634	1000	4	30	38	0	0	38	0.8339100346020761	11	0
S1634	2000	4	30	25	0	0	25	0.8339100346020761	11	0
S1635	0	4	30	100	0	0	100	0.84159938485198	11	0
S1635	1000	4	30	38	0	0	38	0.84159938485198	11	0
S1635	2000	4	30	25	0	0	25	0.84159938485198	11	0
S1636	0	4	30	100	0	0	100	0.8366013071895425	11	0
S1636	1000	4	30	33	0	0	33	0.8366013071895425	11	0
S1636	2000	4	30	27	0	0	27	0.8366013071895425	11	0
S1637	0	4	30	100	0	0	100	0.8604382929642446	11	0
